datetime,y,client,close,price_am,price_pm
2014-04-26,51,0,0,4,3
2014-04-27,58,0,0,2,2
2014-04-28,54,0,0,1,1
2014-04-29,56,0,0,2,1
2014-04-30,47,0,0,2,1
2014-05-01,47,0,0,1,0
2014-05-02,33,0,0,0,0
2014-05-03,34,0,0,2,1
2014-05-04,37,0,0,2,0
2014-05-05,39,0,0,1,0
2014-05-06,30,0,0,0,0
2014-05-07,28,0,0,0,0
2014-05-08,24,0,0,0,0
2014-05-09,27,0,0,0,0
2014-05-10,41,0,0,1,0
2014-05-11,28,0,0,0,0
2014-05-12,21,0,0,0,0
2014-05-13,18,0,0,0,0
2014-05-14,24,0,0,0,0
2014-05-15,28,0,0,0,0
2014-05-16,19,0,0,0,0
2014-05-17,43,0,0,1,1
2014-05-18,42,0,0,1,0
2014-05-19,27,0,0,0,0
2014-05-20,19,1,0,0,0
2014-05-21,32,0,0,0,0
2014-05-22,29,0,0,0,0
2014-05-23,30,0,0,1,0
2014-05-24,45,0,0,2,1
2014-05-25,35,0,0,1,1
2014-05-26,34,0,0,1,0
2014-05-27,36,0,0,1,0
2014-05-28,37,0,0,1,0
2014-05-29,45,0,0,1,1
2014-05-30,36,0,0,1,1
2014-05-31,49,0,0,2,2
2014-06-01,45,0,0,1,1
2014-06-02,35,0,0,0,0
2014-06-03,24,0,0,0,0
2014-06-04,24,0,0,0,0
2014-06-05,26,0,0,0,0
2014-06-06,34,0,0,0,0
2014-06-07,36,0,0,2,1
2014-06-08,32,0,0,1,0
2014-06-09,27,0,0,0,0
2014-06-10,26,0,0,0,0
2014-06-11,16,0,0,0,0
2014-06-12,16,0,0,0,0
2014-06-13,30,0,0,0,0
2014-06-14,45,1,0,1,1
2014-06-15,40,0,0,1,0
2014-06-16,35,0,0,0,0
2014-06-17,26,0,0,0,0
2014-06-18,22,0,0,0,0
2014-06-19,26,0,0,0,0
2014-06-20,35,0,0,0,0
2014-06-21,48,0,0,1,1
2014-06-22,46,0,0,2,1
2014-06-23,42,0,0,0,0
2014-06-24,34,0,0,0,0
2014-06-25,35,0,0,0,0
2014-06-26,33,0,0,0,0
2014-06-27,48,0,0,1,1
2014-06-28,56,0,0,2,2
2014-06-29,58,0,0,2,0
2014-06-30,52,0,0,1,1
2014-07-01,48,0,0,1,1
2014-07-02,39,0,0,1,0
2014-07-03,26,0,0,0,0
2014-07-04,38,0,0,0,0
2014-07-05,38,0,0,2,1
2014-07-06,46,0,0,1,1
2014-07-07,34,0,0,0,0
2014-07-08,34,0,0,0,0
2014-07-09,27,0,0,0,0
2014-07-10,30,1,0,0,0
2014-07-11,31,0,0,0,0
2014-07-12,46,0,0,2,0
2014-07-13,47,0,0,1,1
2014-07-14,34,0,0,0,0
2014-07-15,33,0,0,0,0
2014-07-16,34,0,0,0,0
2014-07-17,32,0,0,0,0
2014-07-18,31,0,0,1,0
2014-07-19,41,1,0,2,1
2014-07-20,46,0,0,2,1
2014-07-21,49,0,0,0,0
2014-07-22,39,0,0,0,0
2014-07-23,40,1,0,0,0
2014-07-24,44,0,0,0,0
2014-07-25,34,0,0,1,1
2014-07-26,44,0,0,3,2
2014-07-27,45,0,0,2,2
2014-07-28,45,0,0,1,1
2014-07-29,48,0,0,1,1
2014-07-30,43,0,0,1,1
2014-07-31,42,0,0,2,1
2014-08-01,42,0,0,1,1
2014-08-02,39,0,0,2,1
2014-08-03,43,0,0,1,1
2014-08-04,37,0,0,0,0
2014-08-05,35,0,0,0,0
2014-08-06,26,0,0,0,0
2014-08-07,31,0,0,0,0
2014-08-08,29,0,0,0,0
2014-08-09,44,0,0,1,1
2014-08-10,40,0,0,1,0
2014-08-11,37,0,0,0,0
2014-08-12,0,0,1,-1,-1
2014-08-13,42,0,0,0,0
2014-08-14,36,0,0,0,0
2014-08-15,33,0,0,0,0
2014-08-16,37,0,0,0,0
2014-08-17,36,0,0,0,0
2014-08-18,31,0,0,0,0
2014-08-19,33,0,0,0,0
2014-08-20,29,0,0,0,0
2014-08-21,27,0,0,0,0
2014-08-22,28,0,0,0,0
2014-08-23,43,0,0,1,1
2014-08-24,48,0,0,1,1
2014-08-25,38,0,0,0,0
2014-08-26,48,0,0,0,0
2014-08-27,41,0,0,0,0
2014-08-28,47,0,0,1,1
2014-08-29,53,0,0,1,1
2014-08-30,49,0,0,2,1
2014-08-31,57,0,0,1,1
2014-09-01,45,0,0,1,1
2014-09-02,24,0,0,0,0
2014-09-03,29,0,0,0,0
2014-09-04,27,0,0,0,0
2014-09-05,30,0,0,1,0
2014-09-06,37,0,0,1,1
2014-09-07,36,0,0,1,1
2014-09-08,24,0,0,0,0
2014-09-09,26,0,0,0,0
2014-09-10,36,0,0,0,0
2014-09-11,38,0,0,0,0
2014-09-12,34,0,0,0,0
2014-09-13,39,0,0,2,1
2014-09-14,42,0,0,2,2
2014-09-15,35,0,0,1,0
2014-09-16,38,0,0,0,0
2014-09-17,29,0,0,0,0
2014-09-18,34,0,0,0,0
2014-09-19,33,1,0,0,0
2014-09-20,50,0,0,2,1
2014-09-21,51,0,0,2,2
2014-09-22,47,0,0,1,1
2014-09-23,49,0,0,1,0
2014-09-24,51,0,0,0,0
2014-09-25,48,0,0,0,0
2014-09-26,44,0,0,1,1
2014-09-27,54,0,0,3,2
2014-09-28,57,0,0,2,2
2014-09-29,48,0,0,1,1
2014-09-30,56,1,0,1,1
2014-10-01,41,0,0,1,0
2014-10-02,36,0,0,1,0
2014-10-03,40,0,0,0,0
2014-10-04,57,0,0,2,1
2014-10-05,43,0,0,1,0
2014-10-06,29,0,0,0,0
2014-10-07,29,0,0,0,0
2014-10-08,37,0,0,0,0
2014-10-09,28,0,0,0,0
2014-10-10,39,0,0,0,0
2014-10-11,47,0,0,2,1
2014-10-12,44,1,0,2,2
2014-10-13,28,1,0,0,0
2014-10-14,37,0,0,0,0
2014-10-15,38,0,0,0,0
2014-10-16,36,0,0,0,0
2014-10-17,35,0,0,0,0
2014-10-18,49,0,0,1,1
2014-10-19,41,0,0,1,0
2014-10-20,41,0,0,1,0
2014-10-21,25,0,0,0,0
2014-10-22,33,0,0,0,0
2014-10-23,38,0,0,0,0
2014-10-24,38,0,0,1,0
2014-10-25,41,0,0,2,1
2014-10-26,53,0,0,2,1
2014-10-27,43,0,0,1,1
2014-10-28,35,0,0,1,1
2014-10-29,42,0,0,1,1
2014-10-30,47,0,0,1,1
2014-10-31,53,0,0,2,1
2014-11-01,58,0,0,2,1
2014-11-02,50,0,0,1,1
2014-11-03,41,0,0,0,0
2014-11-04,36,0,0,0,0
2014-11-05,26,0,0,0,0
2014-11-06,24,0,0,0,0
2014-11-07,33,0,0,0,0
2014-11-08,31,0,0,1,1
2014-11-09,25,0,0,0,0
2014-11-10,27,0,0,0,0
2014-11-11,22,0,0,0,0
2014-11-12,17,0,0,0,0
2014-11-13,20,0,0,0,0
2014-11-14,31,0,0,0,0
2014-11-15,45,0,0,1,1
2014-11-16,33,0,0,0,0
2014-11-17,35,0,0,0,0
2014-11-18,34,0,0,0,0
2014-11-19,40,0,0,0,0
2014-11-20,43,0,0,0,0
2014-11-21,45,0,0,0,0
2014-11-22,46,0,0,2,1
2014-11-23,39,0,0,2,2
2014-11-24,38,0,0,1,0
2014-11-25,44,0,0,0,0
2014-11-26,44,0,0,0,0
2014-11-27,47,0,0,1,0
2014-11-28,53,1,0,1,1
2014-11-29,50,1,0,2,2
2014-11-30,59,1,0,2,1
2014-12-01,34,1,0,1,1
2014-12-02,36,1,0,2,0
2014-12-03,36,1,0,0,0
2014-12-04,32,1,0,0,0
2014-12-05,31,1,0,1,1
2014-12-06,39,1,0,2,1
2014-12-07,39,1,0,1,0
2014-12-08,34,1,0,0,0
2014-12-09,22,1,0,0,0
2014-12-10,29,1,0,0,0
2014-12-11,25,1,0,0,0
2014-12-12,35,1,0,1,0
2014-12-13,39,1,0,1,1
2014-12-14,35,1,0,1,0
2014-12-15,28,1,0,0,0
2014-12-16,40,1,0,0,0
2014-12-17,41,1,0,0,0
2014-12-18,35,1,0,0,0
2014-12-19,37,0,0,1,0
2014-12-20,39,1,0,2,1
2014-12-21,49,1,0,2,2
2014-12-22,43,1,0,1,1
2014-12-23,46,0,0,1,0
2014-12-24,45,1,0,0,0
2014-12-25,52,1,0,0,0
2014-12-26,41,1,0,1,0
2014-12-27,37,1,0,3,2
2014-12-28,38,1,0,2,2
2014-12-29,42,0,0,1,1
2014-12-30,17,0,0,1,2
2014-12-31,0,0,1,-1,-1
2015-01-01,0,0,1,-1,-1
2015-01-02,0,0,1,-1,-1
2015-01-03,0,0,1,-1,-1
2015-01-04,36,0,0,0,0
2015-01-05,20,0,0,0,0
2015-01-06,20,0,0,0,0
2015-01-07,19,0,0,0,0
2015-01-08,24,1,0,0,0
2015-01-09,30,0,0,0,0
2015-01-10,46,1,0,0,0
2015-01-11,39,1,0,0,0
2015-01-12,30,0,0,0,0
2015-01-13,29,0,0,0,0
2015-01-14,29,1,0,0,0
2015-01-15,30,1,0,0,0
2015-01-16,33,0,0,0,0
2015-01-17,41,0,0,1,0
2015-01-18,35,0,0,0,0
2015-01-19,32,0,0,0,0
2015-01-20,29,0,0,0,0
2015-01-21,25,0,0,0,0
2015-01-22,30,1,0,0,0
2015-01-23,31,0,0,1,0
2015-01-24,56,0,0,1,1
2015-01-25,48,0,0,1,1
2015-01-26,36,0,0,0,0
2015-01-27,37,0,0,0,0
2015-01-28,44,0,0,0,0
2015-01-29,37,0,0,1,0
2015-01-30,50,0,0,1,1
2015-01-31,63,1,0,2,1
2015-02-01,49,0,0,2,1
2015-02-02,39,0,0,1,0
2015-02-03,33,0,0,0,0
2015-02-04,33,0,0,0,0
2015-02-05,22,0,0,0,0
2015-02-06,31,1,0,1,0
2015-02-07,40,0,0,2,1
2015-02-08,44,0,0,1,1
2015-02-09,39,0,0,0,0
2015-02-10,43,0,0,0,0
2015-02-11,36,0,0,0,0
2015-02-12,35,0,0,0,0
2015-02-13,31,0,0,0,0
2015-02-14,53,0,0,1,1
2015-02-15,47,0,0,1,0
2015-02-16,45,0,0,0,0
2015-02-17,35,0,0,0,0
2015-02-18,50,1,0,0,0
2015-02-19,35,0,0,0,0
2015-02-20,45,0,0,1,0
2015-02-21,64,0,0,2,2
2015-02-22,53,0,0,2,1
2015-02-23,60,1,0,1,1
2015-02-24,48,0,0,0,0
2015-02-25,53,0,0,1,0
2015-02-26,57,0,0,1,1
2015-02-27,72,1,0,1,1
2015-02-28,86,0,0,3,2
2015-03-01,61,0,0,2,1
2015-03-02,42,0,0,1,1
2015-03-03,51,0,0,1,0
2015-03-04,46,0,0,1,0
2015-03-05,47,0,0,1,0
2015-03-06,53,0,0,1,1
2015-03-07,41,1,0,2,1
2015-03-08,48,0,0,1,1
2015-03-09,46,0,0,0,0
2015-03-10,49,0,0,0,0
2015-03-11,54,0,0,0,0
2015-03-12,56,0,0,1,1
2015-03-13,53,0,0,1,1
2015-03-14,72,1,0,2,2
2015-03-15,68,1,0,2,2
2015-03-16,91,0,0,2,2
2015-03-17,93,0,0,1,1
2015-03-18,84,0,0,1,1
2015-03-19,97,0,0,1,1
2015-03-20,88,0,0,1,1
2015-03-21,83,1,0,3,3
2015-03-22,84,0,0,3,2
2015-03-23,88,0,0,4,2
2015-03-24,109,0,0,5,2
2015-03-25,78,0,0,5,4
2015-03-26,85,0,0,4,4
2015-03-27,95,0,0,4,4
2015-03-28,88,1,0,5,5
2015-03-29,96,0,0,5,4
2015-03-30,87,1,0,4,3
2015-03-31,75,1,0,4,3
2015-04-01,61,1,0,3,3
2015-04-02,60,1,0,2,2
2015-04-03,75,1,0,2,1
2015-04-04,86,1,0,4,3
2015-04-05,69,1,0,2,2
2015-04-06,61,1,0,1,1
2015-04-07,54,1,0,1,1
2015-04-08,55,0,0,0,0
2015-04-09,57,1,0,0,0
2015-04-10,68,1,0,1,1
2015-04-11,69,1,0,3,3
2015-04-12,59,1,0,2,1
2015-04-13,49,1,0,0,0
2015-04-14,34,0,0,0,0
2015-04-15,47,1,0,0,0
2015-04-16,32,1,0,0,0
2015-04-17,41,1,0,1,1
2015-04-18,52,1,0,2,2
2015-04-19,50,1,0,2,0
2015-04-20,34,0,0,0,0
2015-04-21,39,0,0,0,0
2015-04-22,55,0,0,0,0
2015-04-23,39,0,0,0,0
2015-04-24,45,1,0,2,1
2015-04-25,56,1,0,4,3
2015-04-26,54,0,0,3,2
2015-04-27,58,0,0,1,1
2015-04-28,57,0,0,1,0
2015-04-29,65,0,0,2,1
2015-04-30,61,1,0,2,1
2015-05-01,56,0,0,1,0
2015-05-02,44,0,0,2,1
2015-05-03,60,1,0,1,1
2015-05-04,57,0,0,1,0
2015-05-05,49,0,0,0,0
2015-05-06,41,0,0,0,0
2015-05-07,41,0,0,0,0
2015-05-08,28,0,0,0,0
2015-05-09,35,0,0,1,1
2015-05-10,34,0,0,1,0
2015-05-11,27,0,0,0,0
2015-05-12,34,0,0,0,0
2015-05-13,24,0,0,0,0
2015-05-14,28,0,0,0,0
2015-05-15,41,0,0,0,0
2015-05-16,42,0,0,1,0
2015-05-17,37,0,0,1,0
2015-05-18,38,0,0,0,0
2015-05-19,30,0,0,0,0
2015-05-20,33,0,0,0,0
2015-05-21,31,0,0,0,0
2015-05-22,46,0,0,1,0
2015-05-23,46,0,0,1,1
2015-05-24,37,0,0,1,1
2015-05-25,49,0,0,1,1
2015-05-26,44,0,0,0,0
2015-05-27,39,0,0,0,0
2015-05-28,52,0,0,1,0
2015-05-29,58,0,0,1,1
2015-05-30,56,0,0,2,2
2015-05-31,57,0,0,2,1
2015-06-01,33,0,0,1,1
2015-06-02,31,0,0,0,0
2015-06-03,24,0,0,0,0
2015-06-04,32,0,0,0,0
2015-06-05,25,0,0,1,0
2015-06-06,46,0,0,2,1
2015-06-07,39,0,0,1,0
2015-06-08,30,0,0,0,0
2015-06-09,24,0,0,0,0
2015-06-10,15,0,0,0,0
2015-06-11,32,0,0,0,0
2015-06-12,28,0,0,0,0
2015-06-13,45,0,0,1,1
2015-06-14,51,1,0,1,0
2015-06-15,30,0,0,0,0
2015-06-16,27,0,0,0,0
2015-06-17,27,0,0,0,0
2015-06-18,21,0,0,0,0
2015-06-19,37,0,0,0,0
2015-06-20,60,0,0,1,1
2015-06-21,49,0,0,1,1
2015-06-22,48,0,0,1,0
2015-06-23,47,0,0,0,0
2015-06-24,43,0,0,0,0
2015-06-25,53,0,0,1,0
2015-06-26,52,0,0,1,1
2015-06-27,68,0,0,2,2
2015-06-28,66,0,0,2,1
2015-06-29,60,0,0,1,1
2015-06-30,64,0,0,1,1
2015-07-01,38,0,0,1,1
2015-07-02,31,0,0,0,0
2015-07-03,34,0,0,1,0
2015-07-04,53,0,0,2,1
2015-07-05,45,0,0,1,0
2015-07-06,37,0,0,0,0
2015-07-07,24,0,0,0,0
2015-07-08,36,0,0,0,0
2015-07-09,30,0,0,0,0
2015-07-10,36,0,0,1,0
2015-07-11,49,0,0,1,1
2015-07-12,44,0,0,1,0
2015-07-13,35,0,0,0,0
2015-07-14,38,0,0,0,0
2015-07-15,33,0,0,0,0
2015-07-16,27,0,0,0,0
2015-07-17,46,0,0,1,0
2015-07-18,58,1,0,2,1
2015-07-19,58,0,0,2,1
2015-07-20,41,0,0,0,0
2015-07-21,35,0,0,1,0
2015-07-22,34,0,0,0,0
2015-07-23,36,0,0,0,0
2015-07-24,33,0,0,1,1
2015-07-25,51,0,0,3,2
2015-07-26,41,0,0,2,2
2015-07-27,34,1,0,1,1
2015-07-28,39,1,0,1,0
2015-07-29,42,0,0,1,0
2015-07-30,50,1,0,1,1
2015-07-31,58,0,0,2,1
2015-08-01,59,0,0,2,1
2015-08-02,49,0,0,1,1
2015-08-03,54,0,0,0,0
2015-08-04,44,0,0,0,0
2015-08-05,34,0,0,0,0
2015-08-06,21,0,0,0,0
2015-08-07,30,0,0,0,0
2015-08-08,39,0,0,1,1
2015-08-09,31,0,0,0,0
2015-08-10,41,0,0,0,0
2015-08-11,41,0,0,0,0
2015-08-12,0,0,1,-1,-1
2015-08-13,41,0,0,0,0
2015-08-14,44,0,0,0,0
2015-08-15,30,0,0,0,0
2015-08-16,22,0,0,0,0
2015-08-17,39,0,0,0,0
2015-08-18,29,0,0,0,0
2015-08-19,27,0,0,0,0
2015-08-20,43,0,0,0,0
2015-08-21,41,0,0,0,0
2015-08-22,39,0,0,1,1
2015-08-23,30,0,0,1,0
2015-08-24,49,0,0,1,0
2015-08-25,39,0,0,0,0
2015-08-26,44,0,0,0,0
2015-08-27,57,0,0,0,0
2015-08-28,60,0,0,1,0
2015-08-29,70,1,0,2,1
2015-08-30,66,0,0,2,1
2015-08-31,67,1,0,1,1
2015-09-01,34,1,0,1,1
2015-09-02,29,0,0,0,0
2015-09-03,41,0,0,0,0
2015-09-04,31,0,0,1,0
2015-09-05,37,0,0,2,1
2015-09-06,46,0,0,1,0
2015-09-07,31,0,0,0,0
2015-09-08,16,0,0,0,0
2015-09-09,19,0,0,0,0
2015-09-10,25,0,0,0,0
2015-09-11,26,0,0,0,0
2015-09-12,39,0,0,1,1
2015-09-13,35,0,0,0,0
2015-09-14,48,0,0,0,0
2015-09-15,48,0,0,0,0
2015-09-16,57,0,0,0,0
2015-09-17,31,0,0,0,0
2015-09-18,45,0,0,0,0
2015-09-19,47,0,0,1,1
2015-09-20,67,0,0,2,1
2015-09-21,61,0,0,1,0
2015-09-22,51,0,0,1,1
2015-09-23,56,0,0,0,1
2015-09-24,45,1,0,0,0
2015-09-25,54,1,0,1,1
2015-09-26,51,1,0,2,2
2015-09-27,53,1,0,2,2
2015-09-28,53,1,0,1,1
2015-09-29,56,1,0,1,0
2015-09-30,53,1,0,1,1
2015-10-01,48,1,0,1,0
2015-10-02,54,1,0,0,0
2015-10-03,44,1,0,1,1
2015-10-04,57,1,0,1,1
2015-10-05,43,1,0,0,0
2015-10-06,31,1,0,0,0
2015-10-07,30,1,0,0,0
2015-10-08,38,1,0,0,0
2015-10-09,43,1,0,1,0
2015-10-10,50,1,0,2,1
2015-10-11,42,1,0,2,1
2015-10-12,41,1,0,0,0
2015-10-13,33,1,0,0,0
2015-10-14,41,1,0,0,0
2015-10-15,42,1,0,0,0
2015-10-16,37,1,0,0,0
2015-10-17,46,1,0,1,1
2015-10-18,40,1,0,1,0
2015-10-19,34,1,0,0,0
2015-10-20,29,1,0,0,0
2015-10-21,28,1,0,0,0
2015-10-22,42,1,0,0,0
2015-10-23,32,1,0,1,0
2015-10-24,56,1,0,2,1
2015-10-25,50,1,0,1,1
2015-10-26,45,1,0,2,0
2015-10-27,35,1,0,1,1
2015-10-28,48,0,0,0,0
2015-10-29,52,1,0,1,1
2015-10-30,53,1,0,1,1
2015-10-31,75,1,0,2,2
2015-11-01,48,1,0,2,2
2015-11-02,53,1,0,1,1
2015-11-03,32,0,0,1,0
2015-11-04,20,0,0,0,0
2015-11-05,25,0,0,0,0
2015-11-06,22,1,0,0,0
2015-11-07,38,1,0,1,1
2015-11-08,32,0,0,1,0
2015-11-09,25,0,0,0,0
2015-11-10,21,0,0,0,0
2015-11-11,29,0,0,0,0
2015-11-12,23,1,0,0,0
2015-11-13,37,0,0,1,0
2015-11-14,47,0,0,1,1
2015-11-15,13,1,0,0,0
2015-11-16,37,0,0,0,0
2015-11-17,20,0,0,0,0
2015-11-18,27,0,0,0,0
2015-11-19,34,0,0,0,0
2015-11-20,42,1,0,0,0
2015-11-21,67,0,0,1,0
2015-11-22,57,0,0,0,0
2015-11-23,41,0,0,0,0
2015-11-24,37,0,0,0,0
2015-11-25,40,0,0,1,0
2015-11-26,32,0,0,0,0
2015-11-27,44,0,0,1,0
2015-11-28,60,0,0,2,1
2015-11-29,45,0,0,1,1
2015-11-30,54,0,0,1,0
2015-12-01,41,1,0,1,1
2015-12-02,29,1,0,0,0
2015-12-03,25,1,0,0,0
2015-12-04,33,1,0,0,0
2015-12-05,49,1,0,1,1
2015-12-06,48,1,0,1,0
2015-12-07,34,1,0,0,0
2015-12-08,29,1,0,0,0
2015-12-09,33,1,0,0,0
2015-12-10,39,1,0,0,0
2015-12-11,47,1,0,0,0
2015-12-12,62,1,0,1,1
2015-12-13,52,1,0,0,0
2015-12-14,47,1,0,0,0
2015-12-15,43,1,0,0,0
2015-12-16,39,1,0,0,0
2015-12-17,37,1,0,0,0
2015-12-18,54,1,0,1,0
2015-12-19,63,1,0,1,1
2015-12-20,58,1,0,1,1
2015-12-21,65,1,0,0,0
2015-12-22,61,1,0,0,0
2015-12-23,71,1,0,0,0
2015-12-24,49,1,0,0,0
2015-12-25,50,1,0,1,1
2015-12-26,64,1,0,2,2
2015-12-27,70,1,0,1,1
2015-12-28,59,1,0,0,0
2015-12-29,37,1,0,1,0
2015-12-30,30,0,0,0,0
2015-12-31,0,0,1,-1,-1
2016-01-01,0,0,1,-1,-1
2016-01-02,0,0,1,-1,-1
2016-01-03,0,0,1,-1,-1
2016-01-04,24,0,0,0,0
2016-01-05,17,0,0,0,0
2016-01-06,15,0,0,0,0
2016-01-07,22,1,0,0,0
2016-01-08,34,0,0,0,0
2016-01-09,50,0,0,0,0
2016-01-10,52,1,0,0,0
2016-01-11,26,0,0,0,0
2016-01-12,32,0,0,0,0
2016-01-13,32,0,0,0,0
2016-01-14,22,0,0,0,0
2016-01-15,34,1,0,0,0
2016-01-16,47,1,0,1,0
2016-01-17,51,0,0,0,0
2016-01-18,20,0,0,0,0
2016-01-19,24,0,0,0,0
2016-01-20,36,0,0,0,0
2016-01-21,31,1,0,0,0
2016-01-22,43,0,0,0,0
2016-01-23,58,1,0,1,1
2016-01-24,42,0,0,0,0
2016-01-25,46,0,0,0,0
2016-01-26,42,1,0,0,0
2016-01-27,41,0,0,0,0
2016-01-28,53,1,0,0,0
2016-01-29,68,1,0,0,0
2016-01-30,78,1,0,2,1
2016-01-31,79,1,0,1,1
2016-02-01,50,1,0,1,1
2016-02-02,31,1,0,0,0
2016-02-03,40,1,0,0,0
2016-02-04,29,1,0,0,0
2016-02-05,39,1,0,0,0
2016-02-06,48,1,0,2,2
2016-02-07,58,1,0,1,0
2016-02-08,43,1,0,0,0
2016-02-09,31,0,0,0,0
2016-02-10,48,0,0,0,0
2016-02-11,42,1,0,1,0
2016-02-12,55,0,0,1,0
2016-02-13,53,0,0,2,1
2016-02-14,51,1,0,1,0
2016-02-15,45,0,0,0,0
2016-02-16,33,0,0,0,0
2016-02-17,26,0,0,0,0
2016-02-18,47,0,0,0,0
2016-02-19,37,0,0,1,1
2016-02-20,66,1,0,2,2
2016-02-21,63,1,0,1,2
2016-02-22,61,0,0,1,0
2016-02-23,63,0,0,1,0
2016-02-24,62,0,0,1,1
2016-02-25,63,1,0,1,0
2016-02-26,71,0,0,2,1
2016-02-27,83,1,0,3,2
2016-02-28,68,0,0,2,2
2016-02-29,77,1,0,2,1
2016-03-01,63,1,0,2,1
2016-03-02,59,1,0,1,1
2016-03-03,53,1,0,0,0
2016-03-04,62,1,0,1,0
2016-03-05,67,1,0,2,1
2016-03-06,59,1,0,1,1
2016-03-07,53,1,0,1,1
2016-03-08,46,0,0,1,0
2016-03-09,56,1,0,0,0
2016-03-10,60,1,0,0,0
2016-03-11,66,0,0,1,0
2016-03-12,84,1,0,2,2
2016-03-13,77,0,0,1,1
2016-03-14,69,1,0,1,1
2016-03-15,81,0,0,2,1
2016-03-16,78,0,0,1,2
2016-03-17,87,0,0,2,3
2016-03-18,102,0,0,2,3
2016-03-19,94,1,0,3,3
2016-03-20,101,0,0,4,4
2016-03-21,100,1,0,3,3
2016-03-22,96,0,0,4,4
2016-03-23,96,1,0,2,4
2016-03-24,94,1,0,3,2
2016-03-25,90,1,0,4,5
2016-03-26,93,1,0,5,5
2016-03-27,94,1,0,5,4
2016-03-28,86,1,0,4,4
2016-03-29,98,1,0,4,4
2016-03-30,99,1,0,5,4
2016-03-31,105,1,0,5,4
